id,genres,popularity,vote_average,vote_count,revenue,budget,runtime
12404,"[""Comedy"",""Drama"",""Romance""]",1.743,6.6,47,2336172,25000000,114
12408,"[""Drama"",""Mystery"",""Romance""]",0.904583,5.6,20,0,0,94
12412,"[""Drama"",""War""]",2.044562,6.3,84,9323833,45000000,160
12416,"[""Thriller"",""Comedy""]",1.77585,5.9,17,0,0,93
12420,[],1.215041,7,1,0,0,93
12424,[],0.11847,6.6,16,0,0,104
12428,"[""Drama""]",0.02364,3.1,6,0,0,116
12432,"[""Romance"",""Drama""]",0.743124,6.6,16,0,0,105
12444,"[""Adventure"",""Fantasy"",""Family""]",7.311703,7.5,4994,954305868,250000000,146
12448,"[""Adventure"",""Animation"",""Family"",""Romance""]",1.526518,5.1,135,0,0,68
12452,"[""Drama""]",0.011922,0,0,0,0,90
12456,"[""Drama"",""Documentary""]",0.305711,6.7,30,0,0,90
12468,"[""Drama"",""History""]",0.126896,2.5,1,0,0,107
12472,"[""Comedy"",""Family"",""Science Fiction""]",0.706597,4.9,28,0,0,88
12476,"[""Action"",""Horror"",""Science Fiction"",""Thriller""]",0.468876,6.7,78,0,0,96
12480,"[""Drama"",""Romance""]",0.306512,7,15,0,0,90
12484,"[""Action"",""Adventure"",""Horror"",""Thriller""]",0.605189,4.8,44,0,5000000,90
12488,"[""Thriller""]",1.24371,5.7,34,0,0,114
12496,"[""Action"",""Drama"",""Romance""]",1.257648,7.5,87,7338987,5000000,129
12500,"[""Action"",""Adventure""]",0.640805,5.5,67,0,1000000,95
12504,"[""Action"",""Crime"",""Drama"",""Thriller""]",0.568906,5.9,15,0,0,100
12508,"[""Music"",""Drama"",""Comedy""]",1.484903,6,173,16991902,57000000,105
12512,"[""Drama"",""Action"",""Thriller""]",0.132091,5.7,3,0,500000,108
12516,"[""Fantasy"",""Drama"",""Science Fiction""]",1.67199,7.6,91,0,0,119
12520,"[""Comedy"",""Thriller"",""Crime"",""Drama""]",1.010393,6.5,67,442965,0,92
12524,"[""Drama"",""History"",""Thriller""]",0.867696,6.4,71,0,0,162
12528,"[""Action"",""Crime"",""Drama"",""History"",""Thriller""]",0.908488,7,76,0,0,105
12532,"[""Horror"",""Science Fiction""]",0.949601,2.9,9,0,0,95
12536,"[""Crime"",""Comedy"",""Family""]",2.137022,4,201,0,0,89
12540,"[""Comedy""]",0.053124,5.2,80,0,0,90
12544,"[""Comedy"",""Drama"",""Foreign""]",0.297902,6.4,24,0,0,95
12548,"[""Comedy"",""Drama""]",0.721325,7.6,71,0,0,107
12552,"[""Documentary"",""Foreign""]",0.133269,5.8,3,0,0,85
12556,"[""Fantasy"",""Comedy"",""Romance""]",2.89601,5.6,640,102223269,0,100
12560,"[""Comedy"",""Drama""]",0.991881,6.8,114,0,0,105
12568,"[""Drama"",""Romance""]",1.392206,6.2,52,13204291,20000000,133
12572,"[""Comedy"",""Drama"",""Romance""]",2.19695,5.7,163,8049666,14700000,103
12576,"[""Drama"",""Horror"",""Thriller"",""War""]",1.711067,5.9,54,2270658,0,94
12580,"[""Action"",""Drama"",""Fantasy"",""History"",""Horror""]",0.301197,6,20,0,0,128
12584,"[""Action"",""Adventure"",""Drama"",""Western""]",0.38161,7.3,76,0,0,100
12588,"[""Drama""]",0.308135,5.8,3,0,0,87
12592,"[""Family"",""Comedy"",""Crime""]",0.243852,7,12,0,0,107
12596,"[""Comedy"",""Drama""]",1.589651,5.7,107,0,33000000,124
12600,"[""Adventure"",""Fantasy"",""Animation"",""Science Fiction"",""Family""]",0.370545,5.6,69,28023563,0,75
12604,"[""Comedy"",""Drama""]",0.181965,6.2,10,0,0,98
12608,"[""Comedy"",""Thriller""]",0.177534,5.5,10,0,0,100
12612,"[""Drama"",""Thriller"",""Crime"",""Foreign""]",0.125418,7.1,15,0,0,99
12616,"[""Drama""]",0.866514,5.7,19,2642983,24000000,102
12620,"[""Romance"",""Comedy""]",2.134826,5.5,484,70442940,25000000,97
12628,"[""Drama"",""Action"",""Thriller"",""Crime""]",0.690494,5.5,23,4000000,12000000,94
12632,"[""Drama"",""Foreign""]",3.2e-05,6,3,0,0,139
12636,"[""Action"",""Foreign"",""Horror"",""Science Fiction""]",0.184688,6.8,28,0,8500000,88
12648,"[""Action"",""Crime"",""Thriller""]",0.46429,5.4,16,0,0,109
12652,"[""Drama"",""Romance""]",0.537587,6.8,14,0,0,106
12656,"[""Action"",""Comedy"",""Drama"",""Thriller""]",1.901485,5.5,27,0,0,99
12660,"[""Drama"",""History"",""Romance"",""War""]",0.573958,5.9,26,741394,0,121
12664,"[""Comedy"",""Drama""]",0.345366,6.2,20,0,0,91
12680,"[""Documentary""]",0.000286,0,0,0,0,0
12684,"[""Thriller"",""Mystery""]",1.354214,6.7,53,0,0,76
12688,"[""Action"",""Documentary"",""Drama""]",0.002186,0,0,0,0,60
12692,"[""Comedy"",""Drama"",""Foreign""]",0.003114,6.5,1,0,0,90
12696,"[""Drama""]",0.017148,0,0,0,0,93
12700,"[""Horror"",""Thriller""]",1.294176,4.9,70,251495,30000000,117
12704,"[""Action"",""Adventure"",""Comedy""]",0.164367,4.1,24,14375181,55000000,107
12708,"[""Comedy"",""Romance""]",0.706871,6.2,37,0,0,99
12712,"[""Family"",""Comedy"",""Crime""]",0.183524,6.9,11,0,0,108
12716,"[""Adventure"",""Drama""]",1.50756,7.6,55,0,0,105
12720,"[""Drama"",""Horror"",""Thriller""]",0.365862,6.5,95,0,0,99
12724,"[""Horror"",""Thriller"",""Comedy""]",0.155483,5.4,13,0,0,79
12728,[],0.000333,0,0,0,0,90
12732,"[""Comedy""]",0.281132,8,1,0,0,95
12764,"[""Action"",""Adventure"",""War""]",1.740062,5,60,10755447,2410000,100
12768,"[""Comedy"",""Drama""]",0.002051,6,2,0,0,100
12772,"[""Comedy"",""Drama"",""Romance""]",0.644612,5,46,0,0,108
12776,"[""Comedy""]",0.568491,7.3,149,0,0,102
12780,"[""Action"",""Crime"",""Drama""]",2.33953,7.6,75,14681661,0,90
12788,[],0.000284,0,0,0,0,14
12796,"[""Drama"",""Romance""]",0.035681,6.2,3,0,0,100
12800,"[""Crime""]",0.033704,5.4,4,0,0,90
12804,"[""Documentary""]",0.00034,0,0,0,0,65
12808,"[""Romance"",""Comedy"",""Drama""]",0.27741,6.6,8,0,0,94
12812,"[""Drama""]",0.294579,6.5,3,0,0,110
12816,"[""Documentary"",""Foreign""]",0.294699,8,2,0,0,90
12828,"[""Comedy"",""Drama""]",0.020307,6.5,2,0,5000000,94
12832,"[""Drama"",""War""]",0.483767,6.7,15,0,0,131
12836,"[""Adventure""]",0.001547,5,2,0,0,390
12840,"[""Drama"",""Comedy"",""Romance""]",0.100026,6.2,8,0,0,114
12880,[],0.000436,0,0,0,0,81
12888,"[""Crime"",""Drama""]",0.718365,5.9,40,0,0,96
12900,"[""Drama"",""History""]",0.32715,6.9,69,0,0,96
12912,"[""Comedy"",""Drama"",""Romance""]",1.360099,6.1,119,240476,0,87
12920,"[""Drama"",""Family""]",0.362511,6.3,63,0,0,106
12924,"[""Animation""]",0.702917,7,85,0,0,91
13004,"[""Animation"",""Family""]",1.417918,6.6,67,0,0,78
13008,"[""Crime"",""Drama""]",1.504784,7.3,148,0,2000000,97
13012,"[""Crime"",""Action"",""Drama""]",2.11766,7.1,211,0,2900000,103
13016,"[""Documentary"",""History""]",0.434844,7,162,0,7000000,118
13020,"[""Documentary""]",0.530238,7.2,69,0,0,110
13024,"[""Comedy""]",0.007281,6.3,8,0,0,60
13040,"[""Drama"",""Fantasy"",""Thriller""]",0.38241,6.1,10,0,0,92
13044,"[""Comedy""]",0.10929,5.4,8,0,0,93
13048,[],0.089415,3.5,3,0,0,180
13056,"[""Action"",""Crime""]",2.085145,5.6,271,10089373,20500000,102
13060,"[""Science Fiction"",""Animation"",""Family""]",0.69365,7.6,214,0,0,5
13064,"[""Action"",""Adventure"",""Comedy""]",0.727926,5.9,17,2850263,2600000,91
13068,"[""Comedy"",""Drama""]",0.75399,6.4,54,0,0,101
13072,"[""Drama"",""Action"",""Thriller""]",0.575619,5.9,17,458232,8000000,99
13076,"[""Drama""]",0.609366,7.3,8,0,0,111
13080,[],0.07529,4.9,4,0,0,180
13084,[],0.000603,5.3,2,0,0,0
13088,"[""Action""]",0.003827,6.2,3,0,0,0
13092,"[""Comedy"",""Romance"",""Drama""]",2.260638,6.2,224,17286299,27000000,110
13100,"[""Adventure"",""Fantasy"",""Family""]",0.116557,0,0,0,0,80
13104,"[""Fantasy""]",0.132729,3,1,0,0,65
13108,[],0.016766,5.3,2,0,0,0
13112,[],0.068678,5.3,2,0,0,0
13116,[],0.041193,9,2,0,0,0
13120,"[""Comedy"",""Drama"",""Romance""]",0.301185,6.4,26,0,25000,90
13124,"[""Action"",""Adventure""]",0.000144,8.5,2,0,0,87
13128,"[""Comedy"",""Drama"",""Fantasy""]",0.15781,7.3,12,0,0,113
13132,"[""Drama"",""Romance""]",0.639905,5.8,28,0,0,108
13136,"[""Music""]",0.02679,6,3,0,0,120
13140,"[""Comedy""]",0.145611,6.3,16,7778177,0,99
13144,[],0.000489,5.3,2,0,0,0
13148,[],0.065968,5.9,3,0,0,0
13152,"[""Comedy""]",0.27216,8,1,0,0,143
13156,"[""Comedy"",""Drama"",""Family""]",1.613522,6.9,246,0,0,111
13160,"[""Comedy""]",1.945909,5.2,134,0,10000000,95
13164,"[""Comedy""]",0.09649,5,6,0,0,95
13168,"[""Comedy""]",0.627413,6.3,63,8768,0,88
13172,"[""Comedy""]",0.727358,5.4,71,0,0,86
13180,"[""Documentary"",""History"",""War""]",0.504094,7.2,74,0,0,123
13184,"[""Action"",""Crime"",""Thriller""]",1.72906,5,314,42487390,45000000,99
13188,"[""Fantasy"",""Drama""]",0.878985,7.5,76,0,0,86
13192,"[""Fantasy"",""Music""]",2.057246,6,106,0,22000000,93
13196,"[""Comedy"",""Drama"",""Romance""]",0.715348,5.3,45,0,0,100
13200,"[""Drama"",""Thriller""]",1.708095,6.9,45,0,2500000,90
13204,"[""TV Movie"",""Fantasy"",""Animation"",""Horror"",""Action"",""Thriller"",""Science Fiction""]",1.321819,6.7,16,0,0,75
13220,"[""Horror"",""Thriller""]",1.166508,5.9,189,124191,0,82
13240,"[""Documentary"",""Music""]",0.000566,8.5,1,0,0,90
13244,"[""Documentary""]",0.000338,1,1,0,0,60
13248,"[""Animation"",""Family"",""Comedy""]",0.360282,6.6,11,0,0,46
13252,"[""Crime"",""Thriller"",""Mystery""]",2.827115,5.9,182,0,25000000,88
13256,"[""Action"",""Adventure"",""Horror"",""Science Fiction""]",1.370672,5.2,124,2033165,8000000,111
13260,"[""Comedy""]",0.976187,5.4,239,33472850,0,91
13276,"[""Action"",""Thriller""]",0.286551,4.2,5,0,1000000,90
13280,"[""Comedy""]",1.080207,4,28,0,0,108
13284,"[""Animation"",""Family""]",2.03816,5.8,100,0,0,70
13292,"[""Fantasy"",""Family""]",0.000219,0,0,0,0,60
13296,"[""Comedy"",""Drama""]",0.678349,6.5,14,0,0,122
13300,"[""Action"",""Thriller""]",1.64501,5.5,49,194287,0,84
13304,"[""Fantasy""]",0.009221,2.5,2,0,0,73
13308,"[""Fantasy"",""Family""]",0.050585,5.7,3,0,0,63
13312,"[""Horror""]",1.820065,6.8,131,0,3000000,79
13320,"[""Music"",""Comedy"",""Romance""]",1.526193,7,144,0,0,103
13336,"[""Action"",""Thriller"",""Crime"",""Science Fiction""]",0.670883,5.4,17,0,12000000,94
13340,"[""Horror""]",0.098213,4.9,9,0,0,90
13348,"[""Documentary""]",0.353735,7.3,67,0,0,80
13352,"[""Comedy"",""Family""]",1.231038,5.4,15,0,0,100
13356,"[""Family"",""Romance"",""Comedy""]",0.056645,6.4,5,0,3000000,96
13360,"[""Action"",""Fantasy"",""Science Fiction""]",1.436666,3.3,45,0,13000000,86
13364,"[""Crime"",""Documentary""]",0.073169,7.5,50,201275,0,101
13368,"[""Comedy"",""Music"",""Romance""]",1.082929,6.9,100,0,0,120
13372,"[""Documentary""]",0.139867,6.8,20,0,0,74
13376,"[""Comedy"",""Animation""]",1.129473,5.3,90,23833131,0,76
13380,"[""Family"",""Fantasy""]",0.839061,6,14,0,0,88
13384,"[""Drama""]",0.765917,7.6,87,0,0,110
13396,"[""Action"",""Adventure"",""Animation"",""Family"",""Fantasy""]",0.921713,7.4,58,0,0,26
13400,"[""TV Movie"",""Animation"",""Family"",""Fantasy""]",0.101089,6.8,34,0,0,48
13404,"[""Adventure"",""Family"",""Western""]",0.080796,5.8,11,0,16,97
13408,"[""Action"",""Comedy""]",0.428523,5.1,25,10229331,7000000,93
13412,"[""Crime"",""Drama"",""Thriller""]",0.662527,6.3,8,0,0,98
13416,"[""Drama""]",1.2971,7,146,61255921,30000000,118
13428,"[""Comedy"",""Crime"",""Thriller""]",0.959783,6.4,43,0,0,103
13432,"[""Drama""]",0.297338,5.7,13,0,0,103
13436,"[""Mystery"",""Comedy"",""Horror"",""Thriller"",""Crime"",""Drama""]",0.316217,6.4,43,0,0,114
13440,"[""Mystery"",""Thriller""]",1.38602,4.4,35,0,0,104
13444,"[""Documentary""]",0.569193,3.8,2,0,0,45
13448,"[""Thriller"",""Mystery""]",4.983128,6.4,1933,356613439,150000000,138
13452,"[""Documentary""]",0.000436,0,0,0,0,80
13460,"[""Action"",""Thriller"",""Science Fiction""]",1.55065,5.8,328,22211426,30000000,108
13468,"[""Drama""]",0.290858,6.8,20,0,0,90
13472,"[""Documentary""]",0.000448,5,2,0,0,40
13476,"[""Comedy"",""Romance""]",0.624728,5.5,152,16980098,17000000,95
13480,"[""Comedy""]",0.190425,7.1,10,0,0,72
13484,"[""Comedy""]",0.231437,6,34,245000,79000,85
13488,"[""Comedy""]",0.122243,6.4,5,0,0,77
13492,"[""Drama"",""Horror"",""Action"",""Thriller""]",1.149741,6,170,0,3000000,108
13496,"[""Action"",""Western""]",0.751351,5.7,53,13678913,35000000,94
13508,"[""Documentary""]",1.387421,7.2,58,1678874,1000000,92
13512,"[""Action"",""Adventure"",""Drama""]",0.376072,5.1,11,0,0,100
13516,"[""Documentary""]",0.479908,5.4,9,0,0,102
13520,"[""Comedy""]",0.119858,7.7,7,0,0,95
13524,"[""Drama"",""History"",""War""]",1.189241,6.5,49,0,0,167
13528,"[""Drama"",""Mystery"",""Thriller"",""Crime""]",0.859058,7.3,67,0,2068000,114
13532,"[""Adventure"",""Comedy""]",1.350746,6.1,296,948753,0,90
13536,"[""Crime"",""Drama"",""Mystery""]",0.909063,5.7,88,22433915,40000000,108
13544,"[""Action""]",0.131405,5.5,2,0,0,78
13548,"[""Crime"",""Horror"",""Thriller""]",0.436985,5.2,51,0,0,105
13552,"[""Action"",""Comedy"",""Crime"",""Drama""]",1.71332,5.5,52,0,0,80
13556,"[""Horror"",""Western""]",0.005416,0,0,0,0,90
13560,"[""War"",""Drama""]",0.716119,6.2,39,0,11000000,106
13564,"[""Horror"",""Thriller""]",2.37068,5,51,0,0,81
13568,"[""Horror""]",0.000389,0,0,0,0,81
13572,"[""Action"",""Adventure"",""Crime"",""Drama"",""Thriller""]",0.519254,5.3,114,25195000,50000000,97
13576,"[""Music"",""Documentary""]",1.568907,6.6,224,0,60000000,111
13580,"[""Drama"",""Thriller""]",0.744741,7.1,69,0,0,112
13584,"[""Comedy""]",0.002368,7.3,9,0,0,94
13588,"[""Comedy"",""Foreign""]",0.002085,7.4,10,0,0,109
13592,"[""Comedy""]",0.091661,6,4,0,0,97
13596,"[""Romance"",""Comedy""]",1.177044,5.4,196,36620508,20000000,101
13600,"[""Adventure"",""Family"",""Fantasy""]",2.114901,6.2,560,17869048,55000000,90
13612,"[""Action"",""Adventure"",""Comedy""]",1.366686,6.4,61,41675194,0,99
13616,"[""Drama"",""History""]",0.105835,7.4,8,0,0,115
13624,"[""Action""]",0.003513,5.3,2,0,0,0
13628,[],0.014394,5.9,3,0,0,0
13632,"[""Action"",""Adventure""]",0.957606,5.1,11,0,0,93
13636,"[""Documentary""]",0.322727,7,40,307811,0,105
13640,"[""Action"",""Animation"",""Science Fiction""]",1.08832,6.4,123,0,3500000,75
13644,"[""Family"",""Drama"",""Comedy""]",1.47889,5.5,23,14812000,0,92
13648,"[""Animation"",""Horror"",""Action"",""Science Fiction""]",2.472189,6.3,222,0,0,97
13652,"[""Comedy"",""Thriller"",""Crime""]",1.624954,5.6,60,0,0,100
13664,"[""Family"",""Animation"",""Music""]",0.613256,5.7,18,0,0,54
13668,"[""Comedy"",""Drama"",""Romance""]",0.964717,5.9,99,16158487,25000000,111
13672,"[""Drama"",""Action"",""Comedy"",""Crime""]",2.086313,6.6,145,276891,6000000,96
13676,"[""Family"",""Animation""]",0.078776,6.4,159,0,0,77
13680,"[""Comedy"",""Family""]",1.948649,6,385,147880543,22000000,110
13688,"[""Comedy"",""Drama"",""Family"",""Fantasy"",""Science Fiction""]",1.278749,6,98,47301471,0,86
13692,"[""Drama""]",0.576374,5.6,16,0,0,88
13696,"[""Drama"",""Action"",""Crime""]",1.878455,7.6,68,0,0,97
13700,"[""Animation"",""Family""]",3.100737,5.7,344,103951461,110000000,76
13704,"[""Comedy"",""Family""]",1.030908,6.1,96,22433275,8000000,90
13708,"[""Drama"",""Thriller""]",0.188214,6,2,0,0,101
13712,"[""Comedy""]",0.228753,3.9,27,0,0,91
13728,"[""Comedy""]",0.594848,5.9,31,0,0,78
13732,"[""Comedy""]",0.340047,5.2,23,0,0,90
13740,"[""Crime"",""Drama""]",0.043947,5.1,15,0,0,100
13748,"[""Comedy"",""Science Fiction""]",1.461717,5.4,25,2,0,90
13752,"[""Drama"",""History"",""War""]",2.136772,7,73,0,8,118
13760,"[""Music"",""TV Movie""]",0.002727,8.6,4,0,0,78
13764,"[""Family"",""Fantasy"",""Adventure"",""Science Fiction"",""Comedy""]",0.890278,6.1,55,23717291,50000000,108
13768,"[""Fantasy"",""Drama"",""Science Fiction"",""Romance"",""Family""]",0.34808,6.4,119,0,0,90
13776,"[""Comedy"",""Drama""]",0.688119,6.8,77,0,0,110
13780,"[""Fantasy"",""Drama"",""Action"",""Thriller"",""Science Fiction"",""Romance""]",0.004144,0,0,0,0,14
13784,"[""Crime"",""Horror"",""Science Fiction""]",0.111351,6.5,7,0,0,70
13788,"[""Horror"",""Thriller"",""Mystery""]",2.492044,4.8,338,76514050,16000000,87
13792,"[""Drama"",""Thriller""]",0.053575,5,2,0,0,89
13796,"[""Documentary""]",0.433593,8,1,0,0,38
13804,"[""Action"",""Crime"",""Drama"",""Thriller""]",0.444796,6.4,2221,363164265,85000000,107
13808,"[""Drama"",""Comedy"",""Romance""]",0.142247,6.4,23,0,0,100
13812,"[""Horror"",""Science Fiction"",""Thriller""]",2.381505,5.5,309,40855419,12000000,89
13816,"[""Crime"",""Drama"",""Music""]",0.526762,5.4,15,0,0,121
13820,"[""Comedy"",""Crime"",""Science Fiction"",""Thriller""]",1.179245,6.8,138,2300000,1500000,92
13824,"[""Comedy"",""Family""]",0.892281,5,76,0,0,81
13828,"[""Action"",""Foreign"",""Horror""]",0.13253,6.1,8,0,0,90
13836,"[""Adventure"",""Family"",""Fantasy"",""Science Fiction"",""Thriller"",""Action""]",1.000397,5.5,458,106303988,50000000,98
13840,[],0.000484,0,0,0,0,0
13848,"[""Crime"",""Horror"",""Mystery"",""Thriller""]",1.395873,6,46,0,5000000,85
13852,"[""Drama"",""Comedy""]",1.035199,7.4,65,861789,786675,85
13856,"[""Drama"",""Fantasy"",""Science Fiction""]",0.193761,6.6,30,7202,1000000,81
13860,"[""Adventure"",""Drama"",""Comedy""]",0.969658,7.4,27,0,1000000,129
13864,"[""Family""]",0.004415,0,0,0,0,172
13868,"[""Family""]",0.024791,0,0,0,0,34
13872,"[""Family""]",0.025639,0,0,0,0,38
13876,"[""Family""]",0.000292,0,0,0,0,39
13880,"[""Family""]",0.007603,0,0,0,0,27
13884,"[""Family""]",0.004992,0,0,0,0,71
13888,"[""Drama"",""Adventure"",""Romance""]",2.827553,5.2,132,2807854,11000000,98
13892,"[""Comedy"",""Thriller""]",0.033399,6,4,0,0,101
13896,"[""Crime"",""Drama"",""Mystery""]",0.596133,5.2,3,0,0,93
13904,"[""Crime"",""Drama"",""Romance""]",0.161735,5.6,5,0,0,96
13908,"[""Comedy"",""Family""]",1.180544,3.8,73,0,0,80
13912,"[""Comedy"",""Romance""]",0.773023,6.6,37,0,0,68
13916,"[""Comedy"",""Drama"",""Romance"",""Thriller""]",0.84314,5.6,9,0,0,102
13920,"[""Drama""]",0.951095,6.8,132,52277485,32000000,109
13924,"[""Animation""]",0.564239,5.3,56,0,0,2
13928,"[""Animation"",""Family""]",0.646627,7.1,123,0,0,4
13932,"[""Adventure"",""Animation"",""Family""]",1.118196,7.4,190,0,0,5
13936,"[""Western"",""Music"",""Romance""]",0.891157,6.3,45,0,0,145
13944,"[""Drama"",""Mystery"",""Thriller"",""Romance""]",1.218966,5.7,191,2000000,25000000,93
13948,"[""Comedy"",""Fantasy""]",0.623208,4.1,20,7000000,20000000,83
13952,"[""Documentary""]",0.000501,3,1,0,0,0
13956,"[""Adventure"",""Fantasy"",""Animation"",""Action"",""Science Fiction"",""Family""]",0.887119,4.4,43,0,25000000,84
13960,"[""Drama""]",1.578845,5.3,24,21170563,20000000,105
13964,"[""Action"",""Adventure"",""Comedy"",""Crime"",""Horror"",""Thriller""]",0.592183,6.4,64,0,0,96
13968,"[""Drama"",""Comedy"",""Romance""]",0.832654,5.5,69,0,0,85
13972,"[""Comedy"",""Drama"",""Romance""]",1.71478,4.6,90,50007546,16000000,114
13976,"[""Comedy""]",0.045212,7.9,12,0,0,85
13980,"[""Adventure"",""Action"",""Animation""]",0.956881,7.6,57,0,0,103
13984,"[""Comedy"",""Music""]",0.129466,6,13,0,350000,76
13988,"[""Action"",""Thriller""]",1.238038,4.9,26,0,0,103
13996,"[""Comedy"",""Drama""]",1.408369,6.5,57,4040588,5000000,110
14000,"[""Crime"",""Thriller""]",1.767952,5.1,44,0,0,107
14004,[],0.020287,6.9,4,0,0,382
14008,"[""Comedy""]",1.155447,5.2,127,0,0,101
14012,"[""Drama""]",1.789412,6,47,21000000,15000000,95
14016,"[""Action"",""Crime"",""Thriller""]",0.438454,7,42,0,0,91
14024,"[""Music"",""Drama"",""Romance""]",1.194483,6,195,14867514,15000000,103
14028,"[""War"",""Action"",""Thriller""]",0.885109,5,31,0,0,94
14036,"[""Documentary""]",0.000347,6.4,5,0,0,90
14040,"[""Drama""]",0.459217,6,31,1400000,0,113
14044,"[""Action"",""History""]",1.055278,7.1,34,34786960,16000000,124
14048,"[""Thriller"",""Documentary"",""Crime"",""History""]",2.319088,7.5,259,2957978,0,94
14052,"[""Comedy""]",0.957764,6.6,190,0,0,90
14064,"[""Adventure"",""Comedy"",""Drama""]",0.162735,6.7,21,300000,2000000,90
14068,"[""Documentary""]",0.000143,0,0,0,0,55
14072,"[""Comedy"",""Drama"",""Romance""]",0.835814,6.7,57,0,0,167
14076,"[""Crime"",""Thriller"",""Drama""]",0.749941,6.1,10,0,0,112
14080,"[""Documentary""]",0.000493,3.3,2,0,0,40
14084,"[""Documentary""]",0.000436,4.3,2,0,0,0
14088,"[""Animation"",""Drama"",""War""]",0.468233,5.2,8,0,0,85
14092,"[""Action"",""Animation"",""Science Fiction""]",1.791922,7.5,107,0,0,85
14096,"[""Comedy"",""Drama"",""Foreign""]",0.028155,6,3,0,0,85
14108,"[""Documentary""]",0.361103,6.7,13,0,0,92
14112,"[""Drama"",""Crime""]",0.567546,6.1,51,2062066,7000000,104
14116,"[""Comedy""]",0.268402,7.2,6,0,0,97
14120,"[""Adventure"",""Drama""]",0.233019,5.9,14,0,0,108
14128,"[""Family"",""Animation"",""Romance"",""Fantasy""]",2.492968,5.4,233,0,5000000,74
14132,"[""Animation"",""Science Fiction"",""Adventure"",""Drama"",""War"",""Action""]",0.196532,6.9,19,0,0,114
14136,"[""Comedy"",""Family"",""Fantasy""]",1.664672,5.9,112,0,0,107
14140,"[""Romance"",""Comedy"",""Family"",""Action"",""Adventure""]",1.449052,5.9,58,0,0,105
14144,"[""Comedy"",""Family""]",1.636072,4.4,83,18197398,6000000,89
14148,"[""Crime"",""Drama"",""Mystery"",""Thriller""]",2.137379,5.7,60,0,0,105
14152,"[""Family"",""Animation"",""Science Fiction""]",0.598176,4.7,6,0,20000000,87
14156,"[""Thriller"",""Romance""]",0.395728,5.7,5,0,0,90
14160,"[""Animation"",""Comedy"",""Family"",""Adventure""]",9.962419,7.7,6190,735099082,175000000,96
14164,"[""Action"",""Adventure"",""Fantasy"",""Science Fiction"",""Thriller""]",2.098859,3,394,0,100000000,85
14168,"[""Drama"",""Western""]",1.531817,7.1,71,0,0,92
14172,"[""Action"",""Adventure"",""Thriller""]",1.446461,5.2,48,0,0,91
14180,"[""Action"",""Thriller""]",0.760687,4,29,0,15000000,96
14192,"[""Action"",""Horror"",""Science Fiction"",""Thriller""]",0.50489,5.7,13,0,0,92
14196,"[""Drama""]",0.498992,4.9,17,0,0,88
14200,"[""Comedy"",""Crime""]",0.176936,4.9,4,0,0,99
14204,"[""Comedy"",""Drama""]",0.003032,6,20,0,0,96
14208,"[""Fantasy"",""Action"",""Adventure""]",0.814953,5.9,109,0,0,92
14212,"[""Drama"",""Horror"",""Science Fiction""]",0.915983,4.6,24,0,0,89
14216,"[""Drama"",""Action"",""Thriller"",""Crime""]",0.36824,4.8,7,0,0,100
14220,"[""Comedy""]",0.984376,4.7,64,6575282,0,87
14224,"[""Action"",""Comedy""]",0.069944,6.7,8,0,0,120
14228,"[""Horror"",""Mystery"",""Thriller""]",0.757153,4,23,0,0,94
14232,"[""Comedy"",""Drama""]",0.626035,4.6,8,0,0,97
14236,"[""Comedy"",""Documentary""]",0.478081,5.8,66,0,0,89
14240,"[""Thriller"",""Action"",""Horror""]",0.879668,5.7,81,0,1100000,85
14244,"[""Comedy""]",0.527901,7.9,24,0,0,79
14248,"[""Animation"",""Comedy"",""Family"",""Fantasy""]",1.488588,5.6,142,30000000,25000000,87
14252,"[""Action"",""Thriller""]",0.20975,4.8,5,0,0,99
14256,"[""Comedy"",""Drama""]",0.979072,6.8,26,113783,3500000,98
14264,"[""Documentary""]",0.000735,0,0,0,0,0
14268,"[""Documentary""]",0.188074,6.3,7,0,0,107
14272,"[""Action"",""Comedy"",""Crime""]",0.074692,7.6,5,0,0,80
14276,"[""Documentary""]",0.001137,0,0,0,0,92
14280,"[""Action"",""Adventure"",""Drama""]",0.973796,6.9,34,0,0,105
14284,"[""Documentary""]",0.115858,7.6,29,0,2000000,109
14292,"[""Drama"",""History""]",1.417242,7,149,64445708,28000000,135
14296,"[""Documentary""]",0.101475,0,0,0,0,54
14308,"[""Music"",""Documentary""]",0.155283,8,3,0,0,92
14312,"[""Adventure"",""Comedy""]",1.473651,7.7,21,0,10000000,138
14320,"[""Drama"",""Romance""]",0.714587,7.1,61,0,0,118
14324,"[""Adventure"",""Action"",""Comedy"",""Romance""]",1.613699,4.2,73,5410749,38000000,93
14328,"[""Comedy"",""Drama"",""Romance""]",0.879248,6.6,22,0,0,113
14336,"[""Documentary"",""Music""]",1.135964,6.6,16,0,0,95
14344,"[""Comedy"",""Drama""]",0.2095,6.5,2,0,0,92
14348,"[""Comedy"",""Documentary""]",0.046512,7.4,24,0,0,224
14352,"[""Drama"",""Family""]",0.089007,5.3,2,0,0,41
14368,"[""Adventure"",""Animation"",""Comedy"",""Family""]",0.191694,6.3,3,0,0,100
14372,"[""Adventure"",""Horror"",""Action"",""Thriller"",""Science Fiction""]",1.718616,5.9,117,15704614,0,98
14376,"[""Family"",""Animation""]",0.470549,0,0,0,0,80
14384,"[""Action"",""Drama"",""Romance"",""Western""]",0.384204,7.1,38,0,0,112
